,rp_date,cp_id,device,imps,clicks,cost,cv_t
287,2017-04-06,304053913.0,2.0,24998.0,3118.0,133191.0,23.0
288,2017-04-07,304053913.0,3.0,1024.0,176.0,5952.0,0.0
289,2017-04-07,304053913.0,1.0,7094.0,883.0,38658.0,5.0
290,2017-04-07,304053913.0,2.0,22982.0,2768.0,117179.0,33.0
291,2017-04-08,304053913.0,1.0,4765.0,579.0,29541.0,9.0
292,2017-04-08,304053913.0,2.0,24921.0,2908.0,139722.0,20.0
293,2017-04-08,304053913.0,3.0,1196.0,203.0,8136.0,4.0
294,2017-04-09,304053913.0,3.0,1276.0,194.0,7874.0,1.0
295,2017-04-09,304053913.0,2.0,24884.0,2965.0,138834.0,25.0
296,2017-04-09,304053913.0,1.0,4342.0,553.0,24988.0,11.0
297,2017-04-10,304053913.0,2.0,23743.0,2826.0,153270.0,38.0
298,2017-04-10,304053913.0,1.0,7795.0,870.0,54520.0,9.0
299,2017-04-10,304053913.0,3.0,1028.0,165.0,5974.0,0.0
300,2017-04-11,304053913.0,1.0,7654.0,870.0,66132.0,4.0
301,2017-04-11,304053913.0,3.0,1116.0,160.0,7020.0,0.0
302,2017-04-11,304053913.0,2.0,22476.0,2751.0,145051.0,27.0
303,2017-04-12,304053913.0,3.0,985.0,135.0,11129.0,0.0
304,2017-04-12,304053913.0,1.0,7094.0,829.0,66689.0,8.0
305,2017-04-12,304053913.0,2.0,21647.0,2568.0,180389.0,19.0
306,2017-04-13,304053913.0,2.0,23063.0,2473.0,157202.0,16.0
307,2017-04-13,304053913.0,3.0,1026.0,163.0,12157.0,0.0
308,2017-04-13,304053913.0,1.0,7903.0,856.0,70578.0,8.0
309,2017-04-14,304053913.0,2.0,21782.0,2436.0,125638.0,23.0
310,2017-04-14,304053913.0,1.0,7513.0,885.0,60349.0,11.0
311,2017-04-14,304053913.0,3.0,939.0,135.0,5979.0,0.0
312,2017-04-15,304053913.0,3.0,1096.0,146.0,7122.0,1.0
313,2017-04-15,304053913.0,2.0,23426.0,2417.0,130299.0,23.0
314,2017-04-15,304053913.0,1.0,4692.0,535.0,28702.0,8.0
315,2017-04-16,304053913.0,3.0,1225.0,164.0,12412.0,2.0
316,2017-04-16,304053913.0,1.0,4557.0,572.0,38177.0,8.0
317,2017-04-16,304053913.0,2.0,23673.0,2554.0,146518.0,18.0
318,2017-04-17,304053913.0,1.0,8474.0,1040.0,66939.0,11.0
319,2017-04-17,304053913.0,3.0,1066.0,169.0,8809.0,2.0
320,2017-04-17,304053913.0,2.0,21659.0,2473.0,133737.0,21.0
321,2017-04-18,304053913.0,3.0,1114.0,171.0,10961.0,3.0
322,2017-04-18,304053913.0,1.0,7738.0,1010.0,50956.0,9.0
323,2017-04-18,304053913.0,2.0,22096.0,2388.0,121612.0,15.0
324,2017-04-19,304053913.0,3.0,892.0,145.0,7087.0,1.0
325,2017-04-19,304053913.0,2.0,20346.0,2293.0,125738.0,17.0
326,2017-04-19,304053913.0,1.0,7990.0,1076.0,63588.0,9.0
327,2017-04-20,304053913.0,2.0,18316.0,2590.0,90641.0,22.0
328,2017-04-20,304053913.0,1.0,6904.0,1070.0,49645.0,3.0
329,2017-04-20,304053913.0,3.0,987.0,198.0,10104.0,1.0
330,2017-04-21,304053913.0,2.0,16220.0,2357.0,71823.0,13.0
331,2017-04-21,304053913.0,1.0,6661.0,1005.0,35776.0,2.0
332,2017-04-21,304053913.0,3.0,914.0,146.0,4855.0,2.0
333,2017-04-22,304053913.0,1.0,3690.0,541.0,20422.0,12.0
334,2017-04-22,304053913.0,2.0,14429.0,2094.0,65854.0,20.0
335,2017-04-22,304053913.0,3.0,926.0,144.0,5426.0,1.0
336,2017-04-23,304053913.0,2.0,16249.0,2388.0,72571.0,20.0
337,2017-04-23,304053913.0,3.0,948.0,161.0,6867.0,0.0
338,2017-04-23,304053913.0,1.0,3658.0,479.0,19492.0,5.0
339,2017-04-24,304053913.0,1.0,6709.0,1094.0,40721.0,9.0
340,2017-04-24,304053913.0,2.0,16029.0,2489.0,76882.0,21.0
341,2017-04-24,304053913.0,3.0,873.0,151.0,6764.0,0.0
342,2017-04-25,304053913.0,1.0,6897.0,1118.0,43104.0,11.0
343,2017-04-25,304053913.0,3.0,886.0,144.0,4815.0,1.0
344,2017-04-25,304053913.0,2.0,15897.0,2343.0,75654.0,37.0
345,2017-04-26,304053913.0,1.0,6661.0,1039.0,35732.0,11.0
346,2017-04-26,304053913.0,2.0,15610.0,2283.0,70320.0,24.0
347,2017-04-26,304053913.0,3.0,878.0,170.0,6483.0,0.0
348,2017-04-27,304053913.0,1.0,6980.0,1195.0,43718.0,9.0
349,2017-04-27,304053913.0,3.0,840.0,165.0,6380.0,3.0
350,2017-04-27,304053913.0,2.0,16117.0,2335.0,66766.0,19.0
